Email,Subuser Type,Subuser ID,Subuser,Date,Bandwidth Usage
ExampleUser587@gmail.com,Basic,697259.0,bosswahab549a30,2020-11,3.348484375
ExampleUser587@gmail.com,Basic,697259.0,bosswahab549a30,2020-12,7.292806641
ExampleUser587@gmail.com,Basic,697259.0,bosswahab54bf37,2020-08,4.081160156
ExampleUser587@gmail.com,Basic,697259.0,bosswahab54bf37,2020-09,2.922662109
ExampleUser587@gmail.com,Basic,697259.0,bosswahab54bf37,2020-10,1.985501953
ExampleUser588@gmail.com,Basic,,botaboom954736e,2021-12,1.352880859
ExampleUser588@gmail.com,Pro,620266.0,botaboom954736exz,2022-01,0.021700195
ExampleUser589@gmail.com,Basic,,botterboysawyerb29a,2021-12,1.258382813
ExampleUser590@gmail.com,Basic,,bottingwithjdc6f6,2020-04,6.303511719
ExampleUser590@gmail.com,Basic,,bottingwithjdc6f6,2020-05,1.438694336
ExampleUser590@gmail.com,Basic,,bottingwithjdc6f6,2020-06,0.019926758
ExampleUser591@gmail.com,Basic,,bournetactical1d4a,2020-10,6.818373047
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-04,0.413100586
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-05,0.767981445
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-06,1.069244141
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-07,2.431679688
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-08,1.84831543
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-09,1.128924805
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2020-12,0.961421875
ExampleUser592@hotmail.com,Basic,,bouvierflorian9c9a6,2021-01,0.227709961
ExampleUser593@gmail.com,Basic,,boxheadtwoplay74b7,2020-12,3.91e-06
ExampleUser594@gmail.com,Basic,,boykevin211f9czz,2021-12,4.651074219
ExampleUser594@gmail.com,Pro,618876.0,boykevin211f9czzxz,2022-01,3.714579102
ExampleUser595@gmail.com,Basic,,bpatricknichols05383zz,2021-12,0.006547852
ExampleUser595@gmail.com,Pro,618878.0,bpatricknichols05383zzxz,2022-01,0.425643555
ExampleUser596@gmail.com,Basic,780821.0,bpksneakersaa79,2020-09,4.843200195
ExampleUser596@gmail.com,Basic,780821.0,bpksneakersaa79,2020-10,0.562208008
ExampleUser596@gmail.com,Basic,780821.0,bpksneakersaa79,2020-11,0.127805664
ExampleUser64@gmail.com,Basic,,bradbacchus741f4,2020-12,0.201084961
ExampleUser64@gmail.com,Basic,,bradbacchus741f4,2021-01,0.31362793
ExampleUser597@gmail.com,Basic,,bradleybreisch3e5c6,2020-04,0.114770508
ExampleUser597@gmail.com,Basic,,bradleybreisch3e5c6,2020-05,5.254477539
ExampleUser598@gmail.com,Basic,,bradleyliebman9575,2020-04,0.425734375
ExampleUser598@gmail.com,Basic,,bradleyliebman9575,2020-05,12.66573047
ExampleUser598@gmail.com,Basic,,bradleyliebman9575,2020-06,4.989618164
ExampleUser598@gmail.com,Basic,,bradleyliebman9575,2020-07,3.187449219
ExampleUser598@gmail.com,Basic,,bradleyliebman9575,2020-12,0.208866211
ExampleUser598@gmail.com,Basic,,bradleyliebman9575,2021-01,0.020216797
ExampleUser599@gmail.com,Basic,,bradleywinters04023450zz,2021-12,1.847647461
ExampleUser600@gmail.com,Basic,,bradnadeau2487e6,2020-04,0.292388672
ExampleUser600@gmail.com,Basic,,bradnadeau2487e6,2020-05,0.008967773
ExampleUser600@gmail.com,Basic,,bradnadeau2487e6,2020-06,0.018433594
ExampleUser600@gmail.com,Basic,,bradnadeau2487e6,2020-07,2.01749707
ExampleUser601@gmail.com,Basic,458763.0,bradsbalogh9b1b,2020-06,0.007180664
ExampleUser601@gmail.com,Basic,458763.0,bradsbalogh9b1b,2020-07,2.971507813
ExampleUser601@gmail.com,Basic,458763.0,bradsbalogh9b1b,2020-08,0.473182617
ExampleUser601@gmail.com,Basic,458763.0,bradsbalogh9b1b,2020-09,0.041390625
ExampleUser602@webbschool.com,Basic,,bradybadour22ada5,2020-09,0.314235352
ExampleUser602@webbschool.com,Basic,,bradybadour22ada5,2020-10,0.16840625
ExampleUser603@gmail.com,Basic,508933.0,bradyeng9eb7a,2020-07,1.345139648
ExampleUser603@gmail.com,Basic,508933.0,bradyeng9eb7a,2020-08,0.34084375
ExampleUser603@gmail.com,Basic,508933.0,bradyeng9eb7a,2020-09,0.395800781
ExampleUser604@gmail.com,Basic,,brandohernandoc185,2020-09,2.580419922
ExampleUser605@gmail.com,Basic,701921.0,brandon23telleza8ae,2020-08,0.482625977
ExampleUser605@gmail.com,Basic,701921.0,brandon23telleza8ae,2020-09,0.871712891
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-06,2.927566406
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-07,3.634067383
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-08,18.9912041
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-09,0.214689453
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-10,24.62608301
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-11,1.206081055
ExampleUser606@yahoo.com,Basic,,brandon9208,2020-12,19.70867676
ExampleUser606@yahoo.com,Basic,,brandon9208,2021-01,2.025608398
ExampleUser607@hotmail.com,Basic,802799.0,brandonandal6ada,2020-09,5.07855957
ExampleUser608@gmail.com,Basic,,brandonclothingss4151,2020-10,9.243685547
ExampleUser609@yahoo.com,Basic,,brandonharmon82f26b,2020-12,0.156907227
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-06,2.01725
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-07,1.472345703
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-08,10.38807227
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-09,8.811411133
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-10,8.4333125
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-11,1.4783125
ExampleUser610@gmail.com,Basic,,brandonhuaabd6d,2020-12,3.130737305
ExampleUser611@gmail.com,Pro,620371.0,brandonjlassiterd96c,2022-01,0.903889648
ExampleUser612@gmail.com,Basic,,brandonking5555bbbzz,2021-12,0.199400391
ExampleUser613@gmail.com,Basic,,brandonlui88d7916,2020-04,5.741500977
ExampleUser613@gmail.com,Basic,,brandonlui88d7916,2020-05,6.178288086
ExampleUser613@gmail.com,Basic,,brandonlui88d7916,2020-06,0.201170898
ExampleUser614@yahoo.com,Basic,,brandonramirez259ca2,2020-11,0.140363281
ExampleUser614@yahoo.com,Basic,,brandonramirez259ca2,2020-12,0.000829102
ExampleUser615@gmail.com,Basic,,brandonrtlong955c6,2020-04,1.032819336
ExampleUser616@yahoo.com,Basic,,brandonsbque4eb66,2020-04,0.745645508
ExampleUser616@yahoo.com,Basic,,brandonsbque4eb66,2020-05,2.429174805
ExampleUser616@yahoo.com,Basic,,brandonsbque4eb66,2020-06,1.116305664
ExampleUser616@yahoo.com,Basic,,brandonsbque4eb66,2020-07,2.987199219
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-05,1.160643555
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-06,0.407824219
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-07,1.023125977
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-08,0.685762695
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-09,0.361719727
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-10,0.209511719
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-11,0.345636719
ExampleUser617@gmail.com,Basic,,brandvrmmenc764,2020-12,0.783054688
ExampleUser618@gmail.com,Basic,,braniffdylan80e3,2020-07,0.253209961
ExampleUser619@gmail.com,Basic,738941.0,braydenbed479172,2020-09,2.610169922
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-04,0.047552734
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-05,2.865358398
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-06,2.486078125
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-07,3.753353516
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-08,0.519064453
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-09,1.154637695
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-10,26.82969727
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-11,2.335083008
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2020-12,2.658171875
ExampleUser620@gmail.com,Basic,,braydenduong384e6,2021-01,0.208171875
ExampleUser621@gmail.com,Basic,560711.0,braydonp33d3e8,2020-07,0.044818359
ExampleUser621@gmail.com,Basic,560711.0,braydonp33d3e8,2020-08,1.998958008
ExampleUser621@gmail.com,Basic,560711.0,braydonp33d3e8,2020-09,0.383746094
ExampleUser113@gmail.com,Basic,,brbartal249f1f6,2020-08,0.136470703
ExampleUser622@gmail.com,Basic,514615.0,brcollet10b66c,2020-07,2.461078125
ExampleUser623@gmail.com,Basic,,brendannieves0ba4,2020-09,0.002231445
ExampleUser623@gmail.com,Basic,,brendannieves0ba4,2020-11,0.004706055
ExampleUser624@icloud.com,Basic,772421.0,brendengruber8059,2020-10,0.024951172
ExampleUser624@icloud.com,Basic,772421.0,brendengruber8059,2020-11,0.302447266
ExampleUser624@icloud.com,Basic,772421.0,brendengruber8059,2020-12,3.783085938
ExampleUser624@icloud.com,Basic,772421.0,brendengruberada8,2020-09,2.657905273
ExampleUser624@icloud.com,Basic,772421.0,brendengruberada8,2020-10,3.146356445
ExampleUser624@icloud.com,Basic,772421.0,brendengruberada8,2020-11,5.664869141
ExampleUser625@hotmail.com,Basic,689012.0,brentbdt421a18,2020-10,2.913855469
ExampleUser625@hotmail.com,Basic,689012.0,brentbdt426098,2020-08,2.362740234
ExampleUser626@gmail.com,Basic,,brian7188170c57,2020-09,0.034024414
ExampleUser626@gmail.com,Basic,,brian7188170c57,2020-10,2.571415039
ExampleUser627@briangroves.com,Basic,996512.0,brian93ea,2020-10,1.623770508
ExampleUser627@briangroves.com,Basic,996512.0,brian93ea,2020-11,1.804605469
ExampleUser628@gmail.com,Basic,,brianalexanderbeatsa33b,2020-08,1.835730469
ExampleUser628@gmail.com,Basic,,brianalexanderbeatsa33b,2020-09,0.136385742
ExampleUser628@gmail.com,Basic,,brianalexanderbeatsa33b,2020-10,0.557712891
ExampleUser629@yahoo.com,Basic,,brianbanuelos4189f7,2020-08,0.00084082
ExampleUser629@yahoo.com,Basic,,brianbanuelos4189f7,2020-09,0.009274414
ExampleUser630@gmail.com,Basic,,briandowdse848,2020-11,0.250107422
ExampleUser630@gmail.com,Basic,,briandowdse848,2020-12,0.485203125
ExampleUser631@boatcookers.com,Basic,,briane67ezz,2021-12,8.024353516
ExampleUser631@boatcookers.com,Pro,618887.0,briane67ezzxz,2022-01,1.659610352
ExampleUser632@gmail.com,Basic,,brianhernandez135e0cf,2020-04,0.960289063
ExampleUser632@gmail.com,Basic,,brianhernandez135e0cf,2020-05,3.178413086
ExampleUser633@gmail.com,Basic,665579.0,brianlamontfox91a27b,2020-08,0.192458984
ExampleUser633@gmail.com,Basic,665579.0,brianlamontfox91a27b,2020-09,0.062975586
ExampleUser634@gmail.com,Basic,803579.0,brianliu0512448f,2020-09,0.016730469
ExampleUser635@gmail.com,Basic,,brianrealtyonegroup0f7d,2020-08,2.212959961
ExampleUser636@gmail.com,Basic,,brianwonse32566,2020-04,0.303344727
ExampleUser636@gmail.com,Basic,,brianwonse32566,2020-05,0.101790039
ExampleUser636@gmail.com,Basic,,brianwonse32566,2020-06,0.146844727
ExampleUser636@gmail.com,Basic,,brianwonse32566,2020-07,0.183216797
ExampleUser636@gmail.com,Basic,,brianwonse32566,2020-12,0.084472656
ExampleUser636@gmail.com,Basic,,brianwonse32566,2021-01,0.01377832
ExampleUser637@gmail.com,Basic,,bricediomandebd42,2020-08,1.788479492
ExampleUser637@gmail.com,Basic,,bricediomandebd42,2020-09,2.566089844
ExampleUser638@yahoo.com,Basic,429911.0,brickey7144bc,2020-06,0.425537109
ExampleUser638@yahoo.com,Basic,429911.0,brickey7144bc,2020-07,7.109743164
ExampleUser638@yahoo.com,Basic,429911.0,brickey7144bc,2020-08,0.582500977
ExampleUser638@yahoo.com,Basic,429911.0,brickey7144bc,2020-09,1.213000977
ExampleUser638@yahoo.com,Basic,429911.0,brickey7144bc,2020-10,3.65275
ExampleUser639@yahoo.com,Basic,,briggs_spencerdaa16,2020-04,5.913068359
ExampleUser639@yahoo.com,Basic,,briggs_spencerdaa16,2020-05,4.60515918
ExampleUser639@yahoo.com,Basic,,briggs_spencerdaa16,2020-06,0.333852539
ExampleUser639@yahoo.com,Basic,,briggs_spencerdaa16,2020-07,8.952480469
ExampleUser639@yahoo.com,Basic,,briggs_spencerdaa16,2020-08,0.27309668
ExampleUser639@yahoo.com,Basic,,briggs_spencerdaa16,2020-09,4.762160156
ExampleUser640@gmail.com,Basic,747821.0,brisresells2905,2020-09,8.004145508
ExampleUser641@gmail.com,Basic,912113.0,brockhousematthew03814a,2020-10,0.000321289
ExampleUser642@gmail.com,Basic,,broganc251d0,2020-06,0.347070313
ExampleUser642@gmail.com,Basic,,broganc251d0,2020-07,0.653077148
ExampleUser642@gmail.com,Basic,,broganc251d0,2020-08,3.446900391
ExampleUser642@gmail.com,Basic,,broganc251d0,2020-09,0.267386719
ExampleUser642@gmail.com,Basic,,broganc251d0,2020-10,15.80808105
ExampleUser643@gmail.com,Basic,,brokenswordxtd546,2020-07,0.675742188
ExampleUser643@gmail.com,Basic,,brokenswordxtd546,2020-08,1.140460938
ExampleUser643@gmail.com,Basic,,brokenswordxtd546,2020-10,3.745753906
ExampleUser644@gmail.com,Basic,,brokirby1113108,2020-10,0.237544922
ExampleUser644@gmail.com,Basic,,brokirby1113108,2020-11,1.484598633
ExampleUser644@gmail.com,Basic,,brokirby1113108,2020-12,0.334905273
ExampleUser645@gmail.com,Basic,,bronson7171864a,2020-05,0.017931641
ExampleUser645@gmail.com,Basic,,bronson7171864a,2020-06,0.000279297
ExampleUser646@icloud.com,Basic,,browndaniel14942f6,2020-04,0.041380859
ExampleUser647@gmail.com,Basic,,brownjuvaunte37b722,2020-07,0.020222656
ExampleUser648@hotmail.com,Basic,,bruins04_1976a3,2020-05,5.360572266
ExampleUser649@gmail.com,Basic,,bryanarius812e6,2020-06,0.000412109
ExampleUser649@gmail.com,Basic,,bryanarius812e6,2020-07,0.227333984
ExampleUser650@gmail.com,Basic,,bryanchiu1213f20e,2020-11,5.251265625
ExampleUser650@gmail.com,Basic,,bryanchiu1213f20e,2020-12,0.068303711
ExampleUser651@gmail.com,Basic,510367.0,bryanflores040912d4,2020-07,2.343228516
ExampleUser652@gmail.com,Basic,,bryanfong001d2b0,2020-07,1.804166016
ExampleUser652@gmail.com,Basic,,bryanfong001d2b0,2020-08,0.762851563
ExampleUser652@gmail.com,Basic,,bryanfong001d2b0,2020-09,15.73409766
ExampleUser653@gmail.com,Basic,351811.0,bryanfong23320605,2020-05,0.639144531
ExampleUser653@gmail.com,Basic,351811.0,bryanfong23320605,2020-06,0.63625
ExampleUser653@gmail.com,Basic,351811.0,bryanfong23320605,2020-07,0.122208008
ExampleUser6@gmail.com,Basic,,bryangarcia55951b3,2020-10,3.476956055
ExampleUser654@yahoo.com,Basic,736487.0,bryanhuynh8229846,2020-08,1.498957031
ExampleUser654@yahoo.com,Basic,736487.0,bryanhuynh8229846,2020-09,0.103349609
ExampleUser655@ucla.edu,Basic,,bryankchencc91,2020-12,1.827900391
ExampleUser655@ucla.edu,Basic,,bryankchencc91,2021-01,0.209870117
ExampleUser656@gmail.com,Basic,712061.0,bryanlunera9b9,2020-08,0.010700195
ExampleUser656@gmail.com,Basic,712061.0,bryanlunera9b9,2020-09,0.223003906
ExampleUser657@gmail.com,Basic,,brycen55d43f,2020-09,0.271349609
ExampleUser657@gmail.com,Basic,,brycen55d43f,2020-10,0.484042969
ExampleUser658@yahoo.com,Basic,775061.0,brymin4f68f,2020-09,0.036451172
ExampleUser658@yahoo.com,Basic,775061.0,brymin4f68f,2020-10,0.422161133
ExampleUser658@yahoo.com,Basic,775061.0,brymin4f68f,2020-11,0.021814453
ExampleUser659@gmail.com,Basic,,bshiff20007525,2020-11,0.525977539
ExampleUser659@gmail.com,Basic,,bshiff20007525,2020-12,7.867220703
ExampleUser660@gmail.com,Basic,,bskmjapandb4c,2020-09,0.000540039
ExampleUser660@gmail.com,Basic,,bskmjapandb4c,2020-10,2.446038086
ExampleUser661@gmail.com,Basic,,bsoledthose7779f44zz,2021-12,4.496961914
ExampleUser112@gmail.com,Basic,,bsquaredbeatsmgmt973f6,2020-09,0.474378906
ExampleUser112@gmail.com,Basic,,bsquaredbeatsmgmt973f6,2020-10,0.559249023
ExampleUser112@gmail.com,Basic,,bsquaredbeatsmgmt973f6,2020-11,0.014119141
ExampleUser112@gmail.com,Basic,,bsquaredbeatsmgmt973f6,2020-12,0.099177734
ExampleUser112@gmail.com,Basic,,bsquaredbeatsmgmt973f6,2021-01,0.002772461
ExampleUser662@gmail.com,Basic,,buckarney350f,2020-04,5.089326172
ExampleUser663@yahoo.com,Basic,469579.0,bucketz818382a,2020-07,1.417380859
ExampleUser663@yahoo.com,Basic,469579.0,bucketz818382a,2020-08,3.317078125
ExampleUser664@gmail.com,Basic,,burkepatrick395e4af,2020-12,2.001321289
ExampleUser664@gmail.com,Basic,,burkepatrick395e4af,2021-01,0.017729492
ExampleUser665@gmail.com,Basic,905834.0,businessver20203afa,2020-10,1.944354492
ExampleUser666@gmail.com,Basic,860024.0,bvilanovall20041339,2020-09,0.575924805
ExampleUser666@gmail.com,Basic,860024.0,bvilanovall20041339,2020-10,3.197253906
ExampleUser667@gmail.com,Basic,,bvillegas311ef386,2020-04,3.034055664
ExampleUser668@gmail.com,Basic,428090.0,bytehutfiles0534,2020-06,2.516337891
ExampleUser668@gmail.com,Basic,428090.0,bytehutfiles5af4,2020-07,1.445901367
ExampleUser668@gmail.com,Basic,428090.0,bytehutfiles5af4,2020-12,1.488367188
ExampleUser668@gmail.com,Basic,428090.0,bytehutfiles5af4,2021-01,0.003417969
ExampleUser669@gmail.com,Basic,,c549975075932c,2020-05,1.05275
ExampleUser669@gmail.com,Basic,,c549975075932c,2020-07,0.734885742
ExampleUser669@gmail.com,Basic,,c549975075932c,2020-09,0.031756836
ExampleUser669@gmail.com,Basic,,c549975075932c,2020-10,0.221325195
ExampleUser669@gmail.com,Basic,,c549975075932c,2020-12,0.011386719
ExampleUser670@gmail.com,Basic,671114.0,caalcala14c9de,2020-08,0.596842773
ExampleUser670@gmail.com,Basic,671114.0,caalcala14c9de,2020-09,3.361098633
ExampleUser671@yahoo.com,Basic,,cabehead12ed61,2021-12,1.186805664
ExampleUser672@gmail.com,Basic,783506.0,cadexlic5f5,2020-09,0.080772461
ExampleUser672@gmail.com,Basic,783506.0,cadexlic5f5,2020-10,0.363733398
ExampleUser672@gmail.com,Basic,783506.0,cadexlic5f5,2020-11,0.050613281
ExampleUser673@gmail.com,Basic,,caesarchen1020273e,2020-10,5.091370117
ExampleUser674@gmail.com,Basic,,cairocraw0afa,2020-08,0.000558594
ExampleUser674@gmail.com,Basic,,cairocraw0afa,2020-09,0.740418945
ExampleUser674@gmail.com,Basic,,cairocraw0afa,2020-10,4.530547852
ExampleUser675@gmail.com,Basic,469383.0,caivictoria2231500,2020-07,2.194670898
ExampleUser675@gmail.com,Basic,469383.0,caivictoria223169e,2020-07,11.42457617
ExampleUser676@yahoo.com,Basic,,callmebradyabc75zz,2021-12,1.536541016
ExampleUser677@gmail.com,Basic,,callmechantyy4b5d,2020-08,0.217923828
ExampleUser677@gmail.com,Basic,,callmechantyy4b5d,2020-09,1.550946289
ExampleUser677@gmail.com,Basic,,callmechantyy4b5d,2020-10,0.234227539
ExampleUser677@gmail.com,Basic,,callmechantyy4b5d,2020-11,9.77e-07
ExampleUser677@gmail.com,Basic,,callmechantyy4b5d,2020-12,9.77e-07
ExampleUser678@gmail.com,Basic,,callmewill877d92,2020-09,0.023220703
ExampleUser678@gmail.com,Basic,,callmewill877d92,2020-10,0.863475586
ExampleUser678@gmail.com,Basic,,callmewill877d92,2020-11,1.466439453
ExampleUser678@gmail.com,Basic,,callmewill877d92,2020-12,0.015669922
ExampleUser679@gmail.com,Basic,735347.0,calvinkiefer2b192,2020-08,0.346347656
ExampleUser679@gmail.com,Basic,735347.0,calvinkiefer2b192,2020-09,4.360702148
ExampleUser680@gmx.de,Basic,339121.0,calvinknorr0d53,2020-04,0.290939453
ExampleUser680@gmx.de,Basic,339121.0,calvinknorr0d53,2020-05,1.618412109
ExampleUser680@gmx.de,Basic,339121.0,calvinknorr0d53,2020-06,0.007631836
ExampleUser680@gmx.de,Basic,339121.0,calvinknorr5464,2020-04,2.010728516
ExampleUser681@gmail.com,Basic,,calvinlieud220,2020-04,1.808301758
ExampleUser681@gmail.com,Basic,,calvinlieud220,2020-05,0.053887695
ExampleUser682@gmail.com,Basic,,calvinnhuynh500c6,2020-04,0.074439453
ExampleUser682@gmail.com,Basic,,calvinnhuynh500c6,2020-05,1.849360352
ExampleUser682@gmail.com,Basic,,calvinnhuynh500c6,2020-06,2.044119141
ExampleUser683@gmail.com,Basic,442193.0,cama890b02,2020-06,0.249493164
ExampleUser683@gmail.com,Basic,442193.0,cama890b02,2020-07,0.774553711
ExampleUser684@gmail.com,Basic,428085.0,cambcreates255d,2020-06,2.544758789
ExampleUser684@gmail.com,Basic,428085.0,cambcreates255d,2020-07,3.980017578
ExampleUser685@gmail.com,Basic,,cameranios6ca7zz,2021-12,13.51057422
ExampleUser686@gmail.com,Basic,551492.0,cameronrioux7e816,2020-04,2.253639648
ExampleUser686@gmail.com,Basic,551492.0,cameronrioux7e816,2020-05,3.922201172
ExampleUser686@gmail.com,Basic,551492.0,cameronrioux7e816,2020-06,2.579359375
ExampleUser686@gmail.com,Basic,551492.0,cameronrioux7e816,2020-07,8.111955078
ExampleUser686@gmail.com,Basic,551492.0,cameronrioux7e816,2020-08,8.519623047
ExampleUser686@gmail.com,Basic,551492.0,cameronriouxec78,2020-07,0.02796875
ExampleUser686@gmail.com,Basic,551492.0,cameronriouxec78,2020-08,2.200845703
ExampleUser686@gmail.com,Basic,551492.0,cameronriouxec78,2020-09,4.421104492
ExampleUser687@gmail.com,Basic,,camr10242863,2020-04,3.034176758
ExampleUser687@gmail.com,Basic,,camr10242863,2020-05,1.25496582
ExampleUser687@gmail.com,Basic,,camr10242863,2020-08,4.793907227
ExampleUser688@icloud.com,Basic,,camrenperisa453zz,2021-12,4.109976563
ExampleUser689@gmail.com,Basic,,candyland0902b2dbzz,2021-12,32.24114063
ExampleUser689@gmail.com,Pro,618921.0,candyland0902b2dbzzxz,2022-01,3.586670898
ExampleUser690@gmail.com,Basic,,canlasc217252,2020-10,0.026442383
ExampleUser690@gmail.com,Basic,,canlasc217252,2020-11,0.327411133
ExampleUser690@gmail.com,Basic,,canlasc217252,2020-12,2.242445313
ExampleUser690@gmail.com,Basic,,canlasc217252,2021-01,0.050201172
ExampleUser691@hotmail.com,Basic,,canucktennisfanf5df,2020-08,2.057294922
ExampleUser692@hotmail.com,Basic,,caomaotao666a209,2020-05,0.294246094
ExampleUser692@hotmail.com,Basic,,caomaotao666a209,2020-06,0.369685547
ExampleUser692@hotmail.com,Basic,,caomaotao666a209,2020-07,1.0899375
ExampleUser692@hotmail.com,Basic,,caomaotao666a209,2020-08,0.128704102
ExampleUser692@hotmail.com,Basic,,caomaotao666a209,2020-09,4.362383789
ExampleUser692@hotmail.com,Basic,,caomaotao666a209,2020-10,0.62803418
ExampleUser693@gmail.com,Basic,,capodeltrepbb006,2020-04,0.027333984
ExampleUser693@gmail.com,Basic,,capodeltrepbb006,2020-05,0.712148438
ExampleUser693@gmail.com,Basic,,capodeltrepbb006,2020-06,0.46128418
ExampleUser693@gmail.com,Basic,,capodeltrepbb006,2020-10,0.049894531
ExampleUser693@gmail.com,Basic,,capodeltrepbb006,2020-12,0.106582031
ExampleUser694@gmail.com,Basic,,caramel64231edd,2020-11,3.568824219
ExampleUser695@gmail.com,Basic,542141.0,carataka5c07,2020-07,4.413080078
ExampleUser695@gmail.com,Basic,542141.0,carataka5c07,2020-08,1.309521484
ExampleUser695@gmail.com,Basic,542141.0,carataka5c07,2020-09,0.341030273
ExampleUser695@gmail.com,Basic,542141.0,carataka5c07,2020-10,4.664123047
ExampleUser696@gmail.com,Basic,,caraverlol612c6,2020-04,0.768058594
ExampleUser696@gmail.com,Basic,,caraverlol612c6,2020-05,1.166910156
ExampleUser696@gmail.com,Basic,,caraverlol612c6,2020-06,0.07431543
ExampleUser696@gmail.com,Basic,,caraverlol612c6,2020-07,0.237673828
ExampleUser696@gmail.com,Basic,,caraverlol612c6,2020-08,0.194328125
ExampleUser697@gmail.com,Basic,,cardoned924a286,2020-04,2.00809082
ExampleUser698@gmail.com,Basic,,carl0s23jrx0ec2zz,2021-12,2.037131836
ExampleUser699@gmail.com,Basic,,carlocarlosy123d591,2020-10,0.330267578
ExampleUser699@gmail.com,Basic,,carlocarlosy123d591,2020-11,1.085063477
ExampleUser699@gmail.com,Basic,,carlocarlosy123d591,2020-12,1.293829102
ExampleUser700@aol.com,Basic,,carmandoguarnera47ba,2020-10,4.666335938
ExampleUser701@gmail.com,Basic,,carnageagario13566f6,2020-04,1.610526367
ExampleUser701@gmail.com,Basic,,carnageagario13566f6,2020-05,1.567695313
ExampleUser701@gmail.com,Basic,,carnageagario13566f6,2020-06,5.357898438
ExampleUser701@gmail.com,Basic,,carnageagario13566f6,2020-07,5.673141602
ExampleUser701@gmail.com,Basic,,carnageagario13566f6,2020-08,4.723082031
ExampleUser701@gmail.com,Basic,,carnageagario13566f6,2020-09,2.632696289
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-04,0.071735352
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-05,0.508975586
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-07,0.085119141
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-08,0.996795898
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-09,0.402582031
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-10,0.398902344
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-11,0.605271484
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2020-12,1.362193359
ExampleUser702@gmail.com,Basic,,carpiojustin89986,2021-01,0.000385742
ExampleUser703@gmail.com,Basic,,carsonmanalanga6b6,2020-08,1.165743164
ExampleUser703@gmail.com,Basic,,carsonmanalanga6b6,2020-09,4.036708984
ExampleUser704@gmail.com,Basic,970724.0,cart0983ca92,2020-10,2.819007813
ExampleUser705@gmail.com,Basic,693575.0,carterperriere188,2020-08,1.138503906
ExampleUser705@gmail.com,Basic,693575.0,carterperriere188,2020-09,0.248666992
ExampleUser705@gmail.com,Basic,693575.0,carterperriere188,2020-10,1.037536133
ExampleUser705@gmail.com,Basic,693575.0,carterperrierfc11,2020-10,0.007591797
ExampleUser705@gmail.com,Basic,693575.0,carterperrierfc11,2020-11,0.002360352
ExampleUser705@gmail.com,Basic,693575.0,carterperrierfc11,2020-12,2.359332031
ExampleUser706@gmail.com,Basic,377069.0,carymcewan1332,2020-05,8.782366211
ExampleUser706@gmail.com,Basic,377069.0,carymcewan1332,2020-11,2.6289375
ExampleUser706@gmail.com,Basic,377069.0,carymcewanc170,2020-07,6.176913086
